sciName,comName,locName,obsReviewed,obsValid,obsDt,lat,howMany,subId,locationPrivate,lng,speciesCode,locId
Calidris mauri,Western Sandpiper,"Albany Bulb, Albany US-CA 37.88996, -122.31341",False,True,2024-08-10 19:20,37.889962,40,S215781252,True,-122.313415,wessan,L15471848
Calidris mauri,Western Sandpiper,Fort Stevens SP--Parking Area D,False,True,2024-08-10 20:12,46.2265811,200,S191080635,False,-123.9901543,wessan,L1303189
Calidris mauri,Western Sandpiper,Drayton Harbor--Drayton Harbor Rd East,False,True,2024-08-10 21:30,48.961045,5,S190973273,False,-122.741235,wessan,L2533026
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-10 10:01,57.17012,1,S191347134,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Sooke--Whiffin Spit Park,False,True,2024-08-10 20:11,48.3590448,2,S190972242,False,-123.7175942,wessan,L351678
Calidris mauri,Western Sandpiper,Playa Punta Estero,False,True,2024-08-10 13:03,31.7519906,300,S191721876,False,-116.6330051,wessan,L371018
Calidris mauri,Western Sandpiper,Santa Clara River Estuary,False,True,2024-08-11 19:52,34.2316739,45,S191198171,False,-119.2627716,wessan,L297806
Calidris mauri,Western Sandpiper,4th & Necanicum Seaside Spit Neighborhood,False,True,2024-08-11 23:37,45.9963125,2,S191142793,True,-123.9245488,wessan,L10736155
Calidris mauri,Western Sandpiper,Tyson Blood Ponds,False,True,2024-08-11 18:30,46.1391809,22,S191138116,False,-118.9032054,wessan,L783880
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-11 18:11,57.17012,1,S191348827,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Vancouver--Jericho Park,False,True,2024-08-11 20:07,49.2715915,2,S191375716,False,-123.1943769,wessan,L248470
Calidris mauri,Western Sandpiper,Napa-Sonoma Marshes WA--Napa River Units - Pond 1,False,True,2024-08-12 19:00,38.142204,5500,S191328892,False,-122.3490097,wessan,L777215
Calidris mauri,Western Sandpiper,Coquille River--South Jetty ,False,True,2024-08-12 19:05,43.1222404,40,S191259591,False,-124.4282663,wessan,L774789
Calidris mauri,Western Sandpiper,Soap Lake,False,True,2024-08-12 18:20,47.3962264,8,S191256011,False,-119.4840758,wessan,L258171
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-12 17:30,57.17012,1,S191495334,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Boundary Bay Regional Park,False,True,2024-08-12 20:00,49.018181,21,S191260575,False,-123.0461152,wessan,L281095
Calidris mauri,Western Sandpiper,Crown Memorial SB--Crab Cove area,False,True,2024-08-13 20:28,37.7684076,3,S191719519,False,-122.2774389,wessan,L1124286
Calidris mauri,Western Sandpiper,Salishan Spit,False,True,2024-08-13 18:44,44.90648,84,S191374121,False,-124.029544,wessan,L2822494
Calidris mauri,Western Sandpiper,Belfair State Park,False,True,2024-08-13 19:43,47.4293937,35,S191376196,False,-122.8781319,wessan,L738429
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-13 18:00,57.17012,8,S191495179,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Delta—Brunswick Point (34th St Entrance),False,True,2024-08-13 21:20,49.0538375,1,S191435928,False,-123.1305235,wessan,L4472909
Calidris mauri,Western Sandpiper,Boron WTP,False,True,2024-08-14 19:15,35.0024058,2,S191554815,False,-117.6766205,wessan,L4983517
Calidris mauri,Western Sandpiper,Warrenton Sewage Ponds (restricted access),False,True,2024-08-14 20:08,46.1744221,5,S191491063,False,-123.921833,wessan,L3232073
Calidris mauri,Western Sandpiper,Bennington Lake,False,True,2024-08-14 18:47,46.0659807,4,S191491448,False,-118.2622647,wessan,L661343
Calidris mauri,Western Sandpiper,Gambell (general area),False,True,2024-08-14 19:00,63.7793007,6,S192927772,False,-171.7214584,wessan,L246497
Calidris mauri,Western Sandpiper,Tofino--Chesterman's Beach,False,True,2024-08-14 18:29,49.1129841,30,S191487317,False,-125.8927202,wessan,L269489
Calidris mauri,Western Sandpiper,La Lagunita El Ciprés,False,True,2024-08-14 16:05,31.816366,132,S191490884,False,-116.606521,wessan,L371159
Calidris mauri,Western Sandpiper,Pacheco Marsh--Pt. Edith Trail (TransMontaigne Pipeline Trail),False,True,2024-08-15 19:27,38.0309084,11,S191612794,False,-122.0878469,wessan,L789043
Calidris mauri,Western Sandpiper,"Two Trees Cottages-324 4th Ave, Seaside",False,True,2024-08-15 23:27,45.9963896,3,S191610080,True,-123.925857,wessan,L5626861
Calidris mauri,Western Sandpiper,Sandy Point,False,True,2024-08-15 19:16,48.7871878,5,S191600942,False,-122.7081871,wessan,L433644
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-15 14:00,57.17012,4,S192014248,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,"2949–2965 Ocean Blvd, Colwood CA-BC 48.42270, -123.46655",False,True,2024-08-15 20:00,48.422703,20,S191602227,True,-123.46655,wessan,L35802564
Calidris mauri,Western Sandpiper,Elsie Roemer Bird Sanctuary,False,True,2024-08-16 21:27,37.7525975,,S191731191,False,-122.2473836,wessan,L509134
Calidris mauri,Western Sandpiper,Heceta Beach,False,True,2024-08-16 19:59,44.0371365,40,S191719123,False,-124.1333735,wessan,L2221876
Calidris mauri,Western Sandpiper,Sandy Point,False,True,2024-08-16 19:10,48.7871878,20,S191727741,False,-122.7081871,wessan,L433644
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-16 16:30,57.17012,6,S192014324,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Island View Beach,False,True,2024-08-16 20:14,48.5751003,4,S191719313,False,-123.3681107,wessan,L311854
Calidris mauri,Western Sandpiper,Laguna Guerrero Negro,False,True,2024-08-16 13:14,28.02328,,S197282519,True,-114.110451,wessan,L37016670
Calidris mauri,Western Sandpiper,"Pescadero Marsh and Natural Preserve--(North pond,lagoon and marsh trails east of Hwy 1)",False,True,2024-08-17 20:14,37.2681846,120,S191860187,False,-122.4079944,wessan,L459755
Calidris mauri,Western Sandpiper,"Lampson Blueberries, 54738 Day Road, Milton Freewater US-OR 45.90305, -118.35247",False,True,2024-08-17 18:05,45.903048,1,S191974085,True,-118.352474,wessan,L27694401
Calidris mauri,Western Sandpiper,Semiahmoo Spit,False,True,2024-08-17 20:29,48.9800492,10,S191861109,False,-122.7883112,wessan,L199273
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-17 17:29,57.17012,2,S192326080,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Selkirk Waterfront,False,True,2024-08-17 19:01,48.439689,7,S191855987,True,-123.380143,wessan,L15607458
Calidris mauri,Western Sandpiper,Estero Punta Banda--Barra Arenosa Interna,False,True,2024-08-17 11:53,31.7647621,110,S191830806,False,-116.6234726,wessan,L6244268
Calidris mauri,Western Sandpiper,Waterbird Way pond,False,True,2024-08-18 20:07,38.0257668,6,S192020064,False,-122.0939807,wessan,L1923166
Calidris mauri,Western Sandpiper,Seaside Beach,False,True,2024-08-18 19:49,46.000439,12,S192004925,True,-123.931544,wessan,L25820939
Calidris mauri,Western Sandpiper,Seabrook,False,True,2024-08-18 19:14,47.1946291,1,S192004849,False,-124.1985392,wessan,L9959770
Calidris mauri,Western Sandpiper,Alaska Maritime NWR--Buldir Island,False,True,2024-08-18 22:00,52.3504409,1,S193857734,False,175.9172058,wessan,L685834
Calidris mauri,Western Sandpiper,Delta—Boundary Bay - 96th to 104th Sts.,False,True,2024-08-18 20:13,49.0730526,30,S192009291,False,-122.9484991,wessan,L340159
Calidris mauri,Western Sandpiper,Woodland WTP,False,True,2024-08-19 19:03,38.6624345,15,S192110701,False,-121.7173585,wessan,L448084
Calidris mauri,Western Sandpiper,"2006 Northwest Sandpiper Drive, Waldport, Oregon, US (44.448, -124.08)",False,True,2024-08-19 19:33,44.448497,4,S192410246,True,-124.0799276,wessan,L35987328
Calidris mauri,Western Sandpiper,Soap Lake,False,True,2024-08-19 18:23,47.3962264,10,S192112052,False,-119.4840758,wessan,L258171
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-19 15:45,57.17012,7,S192430683,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Delta—Boundary Bay - 96th St.,False,True,2024-08-19 19:45,49.0719551,,S192112240,False,-122.9572321,wessan,L340461
Calidris mauri,Western Sandpiper,La Lagunita El Ciprés,False,True,2024-08-19 11:40,31.816366,60,S192084411,False,-116.606521,wessan,L371159
Calidris mauri,Western Sandpiper,IRWD San Joaquin Marsh,False,True,2024-08-20 19:01,33.660325,1,S192344170,True,-117.841798,wessan,L15963475
Calidris mauri,Western Sandpiper,4th & Necanicum Seaside Spit Neighborhood,False,True,2024-08-20 18:37,45.9963125,50,S192215707,True,-123.9245488,wessan,L10736155
Calidris mauri,Western Sandpiper,"Spencer Spit SP, Lopez Island",False,True,2024-08-20 20:14,48.5358175,10,S193067709,False,-122.8573608,wessan,L776824
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-20 19:37,57.17012,1,S192430035,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Delta—Boundary Bay -- 112th St.,False,True,2024-08-20 20:15,49.0837729,10,S192219530,False,-122.9123354,wessan,L339314
Calidris mauri,Western Sandpiper,Notre Spond,False,True,2024-08-20 19:08,31.711209,28,S193456105,True,-116.622996,wessan,L10046095
Calidris mauri,Western Sandpiper,Los Angeles River--Atlantic Blvd. to Slauson Ave.,False,True,2024-08-21 18:50,33.9908755,5,S192323196,False,-118.175683,wessan,L4895842
Calidris mauri,Western Sandpiper,Coffee Lake Creek Wetlands,False,True,2024-08-21 19:04,45.3268185,2,S192313958,False,-122.7927553,wessan,L3299746
Calidris mauri,Western Sandpiper,Jimmy-Come-Lately Creek Estuary,False,True,2024-08-21 17:42,48.0257999,18,S192318507,False,-123.0089065,wessan,L1414111
Calidris mauri,Western Sandpiper,Gambell (general area),False,True,2024-08-21 19:00,63.7793007,4,S192925946,False,-171.7214584,wessan,L246497
Calidris mauri,Western Sandpiper,Delta—Boundary Bay - 96th to 104th Sts.,False,True,2024-08-21 19:27,49.0730526,600,S192317815,False,-122.9484991,wessan,L340159
Calidris mauri,Western Sandpiper,Punta San Quintín,False,True,2024-08-21 17:33,30.389065,300,S193457249,False,-115.987609,wessan,L16700774
Calidris mauri,Western Sandpiper,Palo Alto Baylands,False,True,2024-08-22 18:34,37.459167,40,S192723459,False,-122.10445,wessan,L152122
Calidris mauri,Western Sandpiper,"Two Trees Cottages-324 4th Ave, Seaside",False,True,2024-08-22 22:56,45.9963896,5,S192425688,True,-123.925857,wessan,L5626861
Calidris mauri,Western Sandpiper,Fort Flagler SP -- Marrowstone Point,False,True,2024-08-22 18:49,48.1015682,3,S192418224,False,-122.6882685,wessan,L1463292
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-22 18:00,57.17012,6,S192485025,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Iona Island (General),False,True,2024-08-22 19:34,49.2213299,8,S192598051,False,-123.2110997,wessan,L261851
Calidris mauri,Western Sandpiper,Bahía de San Quintín,False,True,2024-08-22 06:25,30.4094494,40,S193457314,False,-115.9457588,wessan,L586464
Calidris mauri,Western Sandpiper,Punta Mita,False,True,2024-08-22 07:05,20.7684052,3,S192410467,False,-105.5341344,wessan,L390901
Calidris mauri,Western Sandpiper,Pacheco Marsh--Pt. Edith Trail (TransMontaigne Pipeline Trail),False,True,2024-08-23 19:17,38.0309084,1,S192529199,False,-122.0878469,wessan,L789043
Calidris mauri,Western Sandpiper,Yaquina River--North Shore,False,True,2024-08-23 19:43,44.6215148,1,S192526943,False,-124.0640116,wessan,L627297
Calidris mauri,Western Sandpiper,Tokeland -- Graveyard Spit/Fisher Ave,False,True,2024-08-23 19:24,46.7079709,,S207801081,False,-123.9877832,wessan,L257976
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-23 19:30,57.17012,4,S192900013,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Columbia Beach,False,True,2024-08-23 19:39,49.3541807,1,S192527538,False,-124.3703654,wessan,L338650
Calidris mauri,Western Sandpiper,Punta Mita,False,True,2024-08-23 07:00,20.7684052,1,S192701141,False,-105.5341344,wessan,L390901
Calidris mauri,Western Sandpiper,Charleston Slough/Coast Casey Forebay,False,True,2024-08-24 19:02,37.4359191,15,S192661890,False,-122.098918,wessan,L730351
Calidris mauri,Western Sandpiper,Warrenton Sewage Ponds (restricted access),False,True,2024-08-24 20:07,46.1744221,15,S192659531,False,-123.921833,wessan,L3232073
Calidris mauri,Western Sandpiper,Jimmy-Come-Lately Creek Estuary,False,True,2024-08-24 19:10,48.0257999,2,S192658528,False,-123.0089065,wessan,L1414111
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-24 18:00,57.17012,5,S193014809,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Delta—Boundary Bay - 96th St.,False,True,2024-08-24 19:46,49.0719551,30,S192661993,False,-122.9572321,wessan,L340461
Calidris mauri,Western Sandpiper,Planta de Tratamiento de Aguas Residuales de San Felipe,False,True,2024-08-24 18:06,30.967709,1,S192704853,False,-114.841294,wessan,L9617627
Calidris mauri,Western Sandpiper,Charleston Slough/Coast Casey Forebay,False,True,2024-08-25 19:01,37.4359191,4,S192803650,False,-122.098918,wessan,L730351
Calidris mauri,Western Sandpiper,Manzanita,False,True,2024-08-25 18:46,45.7174277,100,S192810552,False,-123.9336348,wessan,L3833295
Calidris mauri,Western Sandpiper,Williamson Rocks,False,True,2024-08-25 19:09,48.4495494,35,S192800435,False,-122.7059984,wessan,L1266546
Calidris mauri,Western Sandpiper,Council Rd MP 21,False,True,2024-08-25 21:40,64.4589356,4,S192988190,True,-164.7858837,wessan,L36115426
Calidris mauri,Western Sandpiper,Iona Island Causeway,False,True,2024-08-25 19:30,49.2127778,200,S193213331,False,-123.2025,wessan,L339171
Calidris mauri,Western Sandpiper,Estero Maneadero,False,True,2024-08-25 17:38,31.7690766,300,S192960782,False,-116.6107535,wessan,L6244394
Calidris mauri,Western Sandpiper,Pescadero State Beach -- (north) beach area and seawatch - West of Hwy 1 only,False,True,2024-08-26 19:44,37.2737378,8,S192927588,False,-122.4098987,wessan,L169501
Calidris mauri,Western Sandpiper,"Seaside Beach, Clatsop County, Oregon",False,True,2024-08-26 19:50,45.9931876,81,S192917314,True,-123.9326983,wessan,L16980015
Calidris mauri,Western Sandpiper,Soap Lake,False,True,2024-08-26 19:14,47.3962264,23,S192924085,False,-119.4840758,wessan,L258171
Calidris mauri,Western Sandpiper,Gambell (general area),False,True,2024-08-26 19:30,63.7793007,2,S192923977,False,-171.7214584,wessan,L246497
Calidris mauri,Western Sandpiper,Englishman River Estuary--Plummer Rd side,False,True,2024-08-26 18:36,49.3286928,35,S192913467,False,-124.2867326,wessan,L1632373
Calidris mauri,Western Sandpiper,Arcata Bottoms--Jackson Ranch Rd. slough,False,True,2024-08-27 23:16,40.883356,10,S193080223,False,-124.1253748,wessan,L271707
Calidris mauri,Western Sandpiper,Shand Ave. beach access,False,True,2024-08-27 19:50,45.5925554,50,S193087611,True,-123.9491465,wessan,L11033094
Calidris mauri,Western Sandpiper,Dumas Bay Park,False,True,2024-08-27 19:13,47.325779,13,S193019975,False,-122.38838,wessan,L496902
Calidris mauri,Western Sandpiper,"Nome-Council Road, Nome, Alaska, US (64,453, -164,803)",False,True,2024-08-27 19:43,64.452934,2,S193037499,True,-164.8026251,wessan,L36126366
Calidris mauri,Western Sandpiper,"North Pacific Ocean, Alberni-Clayoquot Regional District CA-BC (48.9655,-125.6055)",False,True,2024-08-27 20:00,48.965525,3,S193023582,True,-125.605455,wessan,L20637984
Calidris mauri,Western Sandpiper,Camino Boca de Tomates,False,True,2024-08-27 07:13,20.6816534,21,S193985833,False,-105.2584518,wessan,L2466017
Calidris mauri,Western Sandpiper,North Spit--Samoa Beach & dunes,False,True,2024-08-28 19:38,40.8185768,3,S195307206,False,-124.1920018,wessan,L9856002
Calidris mauri,Western Sandpiper,Fern Ridge WMA--Fisher Butte Unit north--Scrape & Redhead Pond 4,False,True,2024-08-28 18:46,44.066397,2,S193121139,False,-123.2561089,wessan,L742897
Calidris mauri,Western Sandpiper,Mud Bay,False,True,2024-08-28 19:04,47.0460311,10,S193118707,False,-122.9913425,wessan,L685531
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-28 18:15,57.17012,7,S193350487,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Nanaimo--Buttertubs Marsh,False,True,2024-08-28 19:27,49.1709246,1,S193120903,False,-123.9707676,wessan,L282183
Calidris mauri,Western Sandpiper,La Lagunita El Ciprés,False,True,2024-08-28 17:20,31.816366,50,S193115793,False,-116.606521,wessan,L371159
Calidris mauri,Western Sandpiper,Asilomar SB--sandy beach to Spanish Bay,False,True,2024-08-29 18:59,36.6167983,6,S193222469,False,-121.9422546,wessan,L122505
Calidris mauri,Western Sandpiper,Coquille River--South Jetty ,False,True,2024-08-29 18:51,43.1222404,60,S193279889,False,-124.4282663,wessan,L774789
Calidris mauri,Western Sandpiper,Dugualla Bay,False,True,2024-08-29 18:15,48.3547946,100,S193217157,False,-122.5939465,wessan,L813395
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-29 18:10,57.17012,7,S193352579,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Tsawwassen Ferry Terminal Jetty,False,True,2024-08-29 19:33,49.0157109,6,S193221477,False,-123.117063,wessan,L282714
Calidris mauri,Western Sandpiper,Morro Bay Sandspit,False,True,2024-08-30 18:47,35.3274087,1,S193335987,False,-120.8670158,wessan,L3711113
Calidris mauri,Western Sandpiper,White City Lagoon A,False,True,2024-08-30 17:41,42.432531,10,S193337559,True,-122.912339,wessan,L23463169
Calidris mauri,Western Sandpiper,Steptoe Sewage Ponds,False,True,2024-08-30 17:11,46.9995228,3,S193456771,False,-117.3559441,wessan,L1448731
Calidris mauri,Western Sandpiper,Nome River Mouth,False,True,2024-08-30 19:52,64.4831392,15,S193430830,False,-165.3024186,wessan,L279360
Calidris mauri,Western Sandpiper,Tsawwassen Ferry Terminal Jetty,False,True,2024-08-30 18:29,49.0157109,1,S193339212,False,-123.117063,wessan,L282714
Calidris mauri,Western Sandpiper,Morro Strand State Beach,False,True,2024-08-31 20:51,35.3982858,1,S193485817,False,-120.8678892,wessan,L1071000
Calidris mauri,Western Sandpiper,Emigrant Lake--South Shore,False,True,2024-08-31 18:52,42.1337652,,S193483303,False,-122.6129258,wessan,L450847
Calidris mauri,Western Sandpiper,Deer Lagoon,False,True,2024-08-31 19:22,47.9938851,3,S193483844,False,-122.4926662,wessan,L517778
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-08-31 18:15,57.17012,8,S193624117,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Tsawwassen Ferry Terminal Jetty,False,True,2024-08-31 18:50,49.0157109,15,S194056909,False,-123.117063,wessan,L282714
Calidris mauri,Western Sandpiper,Clam and Little River State Beach,False,True,2024-09-01 18:40,41.0047754,90,S193647349,False,-124.1154671,wessan,L505039
Calidris mauri,Western Sandpiper,Fort Stevens SP--Parking Area D,False,True,2024-09-01 18:36,46.2265811,5,S193650129,False,-123.9901543,wessan,L1303189
Calidris mauri,Western Sandpiper,Uniontown Sewage Ponds,False,True,2024-09-01 19:09,46.5434544,2,S193905200,False,-117.0759022,wessan,L4978588
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-09-01 17:40,57.17012,1,S194231059,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Tsawwassen Ferry Terminal Jetty,False,True,2024-09-01 18:00,49.0157109,1,S193647058,False,-123.117063,wessan,L282714
Calidris mauri,Western Sandpiper,"Troncal de la Costa, Naranjal EC-Guayas (-2,4917,-79,6049)  Recinto Cristóbal Colón",False,True,2024-09-01 17:24,-2.491689,6,S193667213,True,-79.604948,wessan,L7617868
Calidris mauri,Western Sandpiper,Malheur NWR--Narrows,False,True,2024-09-02 18:31,43.2873151,12,S193792362,False,-118.9591885,wessan,L518546
Calidris mauri,Western Sandpiper,Wenas Lake,False,True,2024-09-02 18:38,46.8197975,1,S193793862,False,-120.6817245,wessan,L445111
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-09-02 18:00,57.17012,15,S194118027,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,"North Pacific Ocean, Mount Waddington CA-BC 50.61352, -127.18971 Cluxewi Spit",False,True,2024-09-02 19:39,50.613518,8,S194637973,True,-127.189713,wessan,L36478966
Calidris mauri,Western Sandpiper,Rio Ameca--Desembocadura (Jalisco),False,True,2024-09-02 11:07,20.6720583,50,S193744114,False,-105.2791929,wessan,L7015683
Calidris mauri,Western Sandpiper,MacKerricher SP--end of Ward Ave Beach and Bluffs,False,True,2024-09-03 18:29,39.502236,70,S193900686,False,-123.7872505,wessan,L825449
Calidris mauri,Western Sandpiper,"Two Trees Cottages-324 4th Ave, Seaside",False,True,2024-09-03 23:10,45.9963896,1,S193907409,True,-123.925857,wessan,L5626861
Calidris mauri,Western Sandpiper,Leque Island--Eide Rd.,False,True,2024-09-03 16:44,48.2320943,1,S193897386,False,-122.3829746,wessan,L1667064
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-09-03 17:23,57.17012,3,S194020158,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Nanaimo--Buttertubs Marsh,False,True,2024-09-03 20:02,49.1709246,3,S193902131,False,-123.9707676,wessan,L282183
Calidris mauri,Western Sandpiper,Arroyo San Carlos,False,True,2024-09-03 18:21,31.7562167,76,S193941970,False,-116.6022968,wessan,L7352114
Calidris mauri,Western Sandpiper,Lake Tolowa Mouth,False,True,2024-09-04 20:08,41.8298092,2,S194013938,False,-124.2246437,wessan,L2311484
Calidris mauri,Western Sandpiper,White City Lagoons (Kirtland Rd. Ponds),False,True,2024-09-04 19:01,42.4336881,30,S194006083,False,-122.9128075,wessan,L463228
Calidris mauri,Western Sandpiper,Stern-Hayes Roost,False,True,2024-09-04 20:35,47.039645,2,S194171254,True,-122.948664,wessan,L17381196
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-09-04 17:00,57.17012,4,S194230671,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,Porpoise Bay mud flats,False,True,2024-09-04 19:15,49.4808934,5,S194059402,False,-123.7547118,wessan,L15842093
Calidris mauri,Western Sandpiper,La Lagunita El Ciprés,False,True,2024-09-04 13:51,31.816366,9,S193991674,False,-116.606521,wessan,L371159
Calidris mauri,Western Sandpiper,CR109A Fields,False,True,2024-09-05 18:30,38.845719,,S194152108,False,-121.748085,wessan,L36346212
Calidris mauri,Western Sandpiper,Emigrant Lake--South Shore,False,True,2024-09-05 18:38,42.1337652,15,S194103340,False,-122.6129258,wessan,L450847
Calidris mauri,Western Sandpiper,Hobuck Beach,False,True,2024-09-05 19:39,48.3395317,11,S194105522,False,-124.6717641,wessan,L267165
Calidris mauri,Western Sandpiper,Seward--Airport Mudflats,False,True,2024-09-05 17:12,60.1253055,1,S194102800,False,-149.4220018,wessan,L586881
Calidris mauri,Western Sandpiper,"2901-2903 Ocean Boulevard, Victoria, British Columbia, CA (48.421, -123.468)",False,True,2024-09-05 19:46,48.4213999,1,S194104280,True,-123.4683714,wessan,L6237682
Calidris mauri,Western Sandpiper,Playa El Ciprés,False,True,2024-09-05 18:58,31.8129954,4,S194186709,False,-116.608293,wessan,L3900999
Calidris mauri,Western Sandpiper,Tarquinas,False,True,2024-09-05 10:13,22.2106483,47,S194066001,True,-105.3274,wessan,L18218293
Calidris mauri,Western Sandpiper,San Diego River mudflats (including Robb Field & north side),False,True,2024-09-06 18:47,32.7568803,4,S194214240,False,-117.2401432,wessan,L506275
Calidris mauri,Western Sandpiper,Tualatin River NWR--Atfálat'i Unit,False,True,2024-09-06 18:35,45.3817834,2,S194209774,False,-122.8312254,wessan,L498314
Calidris mauri,Western Sandpiper,Three Crabs,False,True,2024-09-06 19:01,48.151945,4,S194209666,False,-123.1222855,wessan,L265438
Calidris mauri,Western Sandpiper,Chester Creek & Fish Creek Mouths (Audubon Bench & Fish Creek Bench),True,True,2024-09-06 20:39,61.2075708,7,S194215523,False,-149.9289732,wessan,L716993
Calidris mauri,Western Sandpiper,Tsawwassen—12th Ave Pumphouse (Boundary Bay Regional Park),False,True,2024-09-06 19:02,49.0244183,9,S194209663,False,-123.052969,wessan,L37534933
Calidris mauri,Western Sandpiper,Playa La Chorera,False,True,2024-09-06 10:36,30.4571574,6,S194172208,False,-116.0347937,wessan,L10111896
Calidris mauri,Western Sandpiper,Agua Prieta,False,True,2024-09-06 11:30,31.3261024,1,S194301342,True,-109.5731729,wessan,L16471100
Calidris mauri,Western Sandpiper,Charleston Slough/Coast Casey Forebay,False,True,2024-09-07 18:28,37.4359191,70,S194344932,False,-122.098918,wessan,L730351
Calidris mauri,Western Sandpiper,Beach below SW Fall St and SW Elizabeth,False,True,2024-09-07 18:47,44.632851,21,S194344310,True,-124.064945,wessan,L36419553
Calidris mauri,Western Sandpiper,Hamilton Landing Park,False,True,2024-09-07 18:42,48.2395452,185,S195631491,False,-122.3671127,wessan,L14898069
Calidris mauri,Western Sandpiper,St. Paul Island,False,True,2024-09-07 16:45,57.17012,2,S194502711,False,-170.296751,wessan,L261146
Calidris mauri,Western Sandpiper,"Whiffin Spit, Sooke",False,True,2024-09-07 19:30,48.3587339,,S194466570,True,-123.7177609,wessan,L36445081
Calidris mauri,Western Sandpiper,Playón Punta Mazo,False,True,2024-09-07 12:11,30.4050012,26,S194313020,False,-116.0075715,wessan,L7874523
Calidris mauri,Western Sandpiper,Playa de Golfo de Santa Clara,False,True,2024-09-07 16:46,31.6808025,11,S194703990,False,-114.4950485,wessan,L3480257
Calidris mauri,Western Sandpiper,Playón junto a Termoelectrica,False,True,2024-09-07 15:06,23.195897,2,S194577378,True,-106.358328,wessan,L36467339
Calidris mauri,Western Sandpiper,Estero Paramán,False,True,2024-09-07 09:19,19.7287194,23,S194434062,False,-105.2733994,wessan,L812800
Calidris mauri,Western Sandpiper,Palo Alto Baylands,False,True,2024-09-08 18:54,37.459167,150,S194496336,False,-122.10445,wessan,L152122
Calidris mauri,Western Sandpiper,Hatfield Lake,False,True,2024-09-08 18:01,44.1232081,2,S194493312,False,-121.198554,wessan,L447435
Calidris mauri,Western Sandpiper,Skagit Wildlife Area--Fir Island Farm Reserve (Hayton Reserve),False,True,2024-09-08 16:55,48.3356338,65,S194495180,False,-122.4131659,wessan,L469546
Calidris mauri,Western Sandpiper,Kenai--Tarbox Wildlife Viewing Platform,False,True,2024-09-08 19:20,60.5420341,3,S194498261,False,-151.2194681,wessan,L937659
Calidris mauri,Western Sandpiper,Englishman River Estuary--Plummer Rd side,False,True,2024-09-08 19:00,49.3286928,25,S194499802,False,-124.2867326,wessan,L1632373
Calidris mauri,Western Sandpiper,"Playa Encanto, Sonora, Mexico",False,True,2024-09-08 10:01,31.297777,1,S194450246,True,-113.531127,wessan,L7471402
Calidris mauri,Western Sandpiper,Antigua Salina de Playa Ceuta,False,True,2024-09-08 14:57,23.9124805,4,S194757950,False,-106.9599473,wessan,L12675644
Calidris mauri,Western Sandpiper,Woodland WTP,False,True,2024-09-09 18:57,38.6624345,6,S194671811,False,-121.7173585,wessan,L448084
Calidris mauri,Western Sandpiper,"10301–10787 NE Marine Dr, Portland US-OR 45.57561, -122.55034",False,True,2024-09-09 18:16,45.575605,6,S194594151,True,-122.550343,wessan,L12321616
